Exch,Exchange Segment,Symbol,Token,Instrument Type,Option Type,Strike Price,Instrument Name,Formatted Ins Name,Trading Symbol,Expiry Date,Lot Size,Tick Size
NFO,nse_fo,ULTRACEMCO,144566,OPTSTK,CE,9600,ULTRATECH CEMENT LIMITED,ULTRACEMCO FEB 9600 CE,ULTRACEMCO27FEB25C9600,2025-02-27,50,0.05
NFO,nse_fo,ULTRACEMCO,144567,OPTSTK,PE,9600,ULTRATECH CEMENT LIMITED,ULTRACEMCO FEB 9600 PE,ULTRACEMCO27FEB25P9600,2025-02-27,50,0.05
NFO,nse_fo,ULTRACEMCO,144568,OPTSTK,CE,9800,ULTRATECH CEMENT LIMITED,ULTRACEMCO FEB 9800 CE,ULTRACEMCO27FEB25C9800,2025-02-27,50,0.05
NFO,nse_fo,ULTRACEMCO,144569,OPTSTK,PE,9800,ULTRATECH CEMENT LIMITED,ULTRACEMCO FEB 9800 PE,ULTRACEMCO27FEB25P9800,2025-02-27,50,0.05
NFO,nse_fo,ULTRACEMCO,144570,OPTSTK,CE,10000,ULTRATECH CEMENT LIMITED,ULTRACEMCO FEB 10000 CE,ULTRACEMCO27FEB25C10000,2025-02-27,50,0.05
NFO,nse_fo,ULTRACEMCO,144571,OPTSTK,PE,10000,ULTRATECH CEMENT LIMITED,ULTRACEMCO FEB 10000 PE,ULTRACEMCO27FEB25P10000,2025-02-27,50,0.05
NFO,nse_fo,ULTRACEMCO,144572,OPTSTK,CE,10200,ULTRATECH CEMENT LIMITED,ULTRACEMCO FEB 10200 CE,ULTRACEMCO27FEB25C10200,2025-02-27,50,0.05
NFO,nse_fo,ULTRACEMCO,144573,OPTSTK,PE,10200,ULTRATECH CEMENT LIMITED,ULTRACEMCO FEB 10200 PE,ULTRACEMCO27FEB25P10200,2025-02-27,50,0.05
NFO,nse_fo,ULTRACEMCO,144574,OPTSTK,CE,10400,ULTRATECH CEMENT LIMITED,ULTRACEMCO FEB 10400 CE,ULTRACEMCO27FEB25C10400,2025-02-27,50,0.05
NFO,nse_fo,ULTRACEMCO,144575,OPTSTK,PE,10400,ULTRATECH CEMENT LIMITED,ULTRACEMCO FEB 10400 PE,ULTRACEMCO27FEB25P10400,2025-02-27,50,0.05
NFO,nse_fo,ULTRACEMCO,144576,OPTSTK,CE,10600,ULTRATECH CEMENT LIMITED,ULTRACEMCO FEB 10600 CE,ULTRACEMCO27FEB25C10600,2025-02-27,50,0.05
NFO,nse_fo,ULTRACEMCO,144577,OPTSTK,PE,10600,ULTRATECH CEMENT LIMITED,ULTRACEMCO FEB 10600 PE,ULTRACEMCO27FEB25P10600,2025-02-27,50,0.05
NFO,nse_fo,ULTRACEMCO,144578,OPTSTK,CE,10800,ULTRATECH CEMENT LIMITED,ULTRACEMCO FEB 10800 CE,ULTRACEMCO27FEB25C10800,2025-02-27,50,0.05
NFO,nse_fo,ULTRACEMCO,144579,OPTSTK,PE,10800,ULTRATECH CEMENT LIMITED,ULTRACEMCO FEB 10800 PE,ULTRACEMCO27FEB25P10800,2025-02-27,50,0.05
NFO,nse_fo,ULTRACEMCO,144580,OPTSTK,CE,11000,ULTRATECH CEMENT LIMITED,ULTRACEMCO FEB 11000 CE,ULTRACEMCO27FEB25C11000,2025-02-27,50,0.05
NFO,nse_fo,ULTRACEMCO,144581,OPTSTK,PE,11000,ULTRATECH CEMENT LIMITED,ULTRACEMCO FEB 11000 PE,ULTRACEMCO27FEB25P11000,2025-02-27,50,0.05
NFO,nse_fo,ULTRACEMCO,144582,OPTSTK,CE,11200,ULTRATECH CEMENT LIMITED,ULTRACEMCO FEB 11200 CE,ULTRACEMCO27FEB25C11200,2025-02-27,50,0.05
NFO,nse_fo,ULTRACEMCO,144583,OPTSTK,PE,11200,ULTRATECH CEMENT LIMITED,ULTRACEMCO FEB 11200 PE,ULTRACEMCO27FEB25P11200,2025-02-27,50,0.05
NFO,nse_fo,ULTRACEMCO,144584,OPTSTK,CE,11400,ULTRATECH CEMENT LIMITED,ULTRACEMCO FEB 11400 CE,ULTRACEMCO27FEB25C11400,2025-02-27,50,0.05
NFO,nse_fo,ULTRACEMCO,144585,OPTSTK,PE,11400,ULTRATECH CEMENT LIMITED,ULTRACEMCO FEB 11400 PE,ULTRACEMCO27FEB25P11400,2025-02-27,50,0.05
NFO,nse_fo,ULTRACEMCO,144586,OPTSTK,CE,11600,ULTRATECH CEMENT LIMITED,ULTRACEMCO FEB 11600 CE,ULTRACEMCO27FEB25C11600,2025-02-27,50,0.05
NFO,nse_fo,ULTRACEMCO,144587,OPTSTK,PE,11600,ULTRATECH CEMENT LIMITED,ULTRACEMCO FEB 11600 PE,ULTRACEMCO27FEB25P11600,2025-02-27,50,0.05
NFO,nse_fo,ULTRACEMCO,144588,OPTSTK,CE,11800,ULTRATECH CEMENT LIMITED,ULTRACEMCO FEB 11800 CE,ULTRACEMCO27FEB25C11800,2025-02-27,50,0.05
NFO,nse_fo,ULTRACEMCO,144589,OPTSTK,PE,11800,ULTRATECH CEMENT LIMITED,ULTRACEMCO FEB 11800 PE,ULTRACEMCO27FEB25P11800,2025-02-27,50,0.05
NFO,nse_fo,ULTRACEMCO,144590,OPTSTK,CE,12000,ULTRATECH CEMENT LIMITED,ULTRACEMCO FEB 12000 CE,ULTRACEMCO27FEB25C12000,2025-02-27,50,0.05
NFO,nse_fo,ULTRACEMCO,144591,OPTSTK,PE,12000,ULTRATECH CEMENT LIMITED,ULTRACEMCO FEB 12000 PE,ULTRACEMCO27FEB25P12000,2025-02-27,50,0.05
NFO,nse_fo,ULTRACEMCO,144592,OPTSTK,CE,12200,ULTRATECH CEMENT LIMITED,ULTRACEMCO FEB 12200 CE,ULTRACEMCO27FEB25C12200,2025-02-27,50,0.05
NFO,nse_fo,ULTRACEMCO,144593,OPTSTK,PE,12200,ULTRATECH CEMENT LIMITED,ULTRACEMCO FEB 12200 PE,ULTRACEMCO27FEB25P12200,2025-02-27,50,0.05
NFO,nse_fo,ULTRACEMCO,144594,OPTSTK,CE,12400,ULTRATECH CEMENT LIMITED,ULTRACEMCO FEB 12400 CE,ULTRACEMCO27FEB25C12400,2025-02-27,50,0.05
NFO,nse_fo,ULTRACEMCO,144595,OPTSTK,PE,12400,ULTRATECH CEMENT LIMITED,ULTRACEMCO FEB 12400 PE,ULTRACEMCO27FEB25P12400,2025-02-27,50,0.05
NFO,nse_fo,ULTRACEMCO,144596,OPTSTK,CE,12600,ULTRATECH CEMENT LIMITED,ULTRACEMCO FEB 12600 CE,ULTRACEMCO27FEB25C12600,2025-02-27,50,0.05
NFO,nse_fo,ULTRACEMCO,144597,OPTSTK,PE,12600,ULTRATECH CEMENT LIMITED,ULTRACEMCO FEB 12600 PE,ULTRACEMCO27FEB25P12600,2025-02-27,50,0.05
NFO,nse_fo,ULTRACEMCO,144598,OPTSTK,CE,12800,ULTRATECH CEMENT LIMITED,ULTRACEMCO FEB 12800 CE,ULTRACEMCO27FEB25C12800,2025-02-27,50,0.05
NFO,nse_fo,ULTRACEMCO,144599,OPTSTK,PE,12800,ULTRATECH CEMENT LIMITED,ULTRACEMCO FEB 12800 PE,ULTRACEMCO27FEB25P12800,2025-02-27,50,0.05
NFO,nse_fo,ULTRACEMCO,144600,OPTSTK,CE,13000,ULTRATECH CEMENT LIMITED,ULTRACEMCO FEB 13000 CE,ULTRACEMCO27FEB25C13000,2025-02-27,50,0.05
NFO,nse_fo,ULTRACEMCO,144601,OPTSTK,PE,13000,ULTRATECH CEMENT LIMITED,ULTRACEMCO FEB 13000 PE,ULTRACEMCO27FEB25P13000,2025-02-27,50,0.05
NFO,nse_fo,ULTRACEMCO,144602,OPTSTK,CE,13200,ULTRATECH CEMENT LIMITED,ULTRACEMCO FEB 13200 CE,ULTRACEMCO27FEB25C13200,2025-02-27,50,0.05
NFO,nse_fo,ULTRACEMCO,144603,OPTSTK,PE,13200,ULTRATECH CEMENT LIMITED,ULTRACEMCO FEB 13200 PE,ULTRACEMCO27FEB25P13200,2025-02-27,50,0.05
NFO,nse_fo,ULTRACEMCO,144604,OPTSTK,CE,13400,ULTRATECH CEMENT LIMITED,ULTRACEMCO FEB 13400 CE,ULTRACEMCO27FEB25C13400,2025-02-27,50,0.05
NFO,nse_fo,ULTRACEMCO,144606,OPTSTK,CE,13600,ULTRATECH CEMENT LIMITED,ULTRACEMCO FEB 13600 CE,ULTRACEMCO27FEB25C13600,2025-02-27,50,0.05
NFO,nse_fo,SHRIRAMFIN,144624,OPTSTK,PE,560,SHRIRAM FINANCE LIMITED,SHRIRAMFIN APR 560 PE,SHRIRAMFIN24APR25P560,2025-04-24,750,0.05
NFO,nse_fo,SHRIRAMFIN,144625,OPTSTK,CE,580,SHRIRAM FINANCE LIMITED,SHRIRAMFIN APR 580 CE,SHRIRAMFIN24APR25C580,2025-04-24,750,0.05
NFO,nse_fo,SHRIRAMFIN,144626,OPTSTK,PE,580,SHRIRAM FINANCE LIMITED,SHRIRAMFIN APR 580 PE,SHRIRAMFIN24APR25P580,2025-04-24,750,0.05
NFO,nse_fo,SHRIRAMFIN,144627,OPTSTK,CE,600,SHRIRAM FINANCE LIMITED,SHRIRAMFIN APR 600 CE,SHRIRAMFIN24APR25C600,2025-04-24,750,0.05
NFO,nse_fo,SHRIRAMFIN,144628,OPTSTK,PE,600,SHRIRAM FINANCE LIMITED,SHRIRAMFIN APR 600 PE,SHRIRAMFIN24APR25P600,2025-04-24,750,0.05
NFO,nse_fo,SHRIRAMFIN,144631,OPTSTK,CE,640,SHRIRAM FINANCE LIMITED,SHRIRAMFIN APR 640 CE,SHRIRAMFIN24APR25C640,2025-04-24,750,0.05
NFO,nse_fo,SHRIRAMFIN,144632,OPTSTK,PE,640,SHRIRAM FINANCE LIMITED,SHRIRAMFIN APR 640 PE,SHRIRAMFIN24APR25P640,2025-04-24,750,0.05
NFO,nse_fo,SIEMENS,144659,OPTSTK,CE,4500,SIEMENS LTD,SIEMENS MAR 4500 CE,SIEMENS27MAR25C4500,2025-03-27,75,0.05
NFO,nse_fo,SIEMENS,144660,OPTSTK,PE,4500,SIEMENS LTD,SIEMENS MAR 4500 PE,SIEMENS27MAR25P4500,2025-03-27,75,0.05
NFO,nse_fo,SIEMENS,144661,OPTSTK,CE,4700,SIEMENS LTD,SIEMENS MAR 4700 CE,SIEMENS27MAR25C4700,2025-03-27,75,0.05
NFO,nse_fo,SIEMENS,144662,OPTSTK,PE,4700,SIEMENS LTD,SIEMENS MAR 4700 PE,SIEMENS27MAR25P4700,2025-03-27,75,0.05
NFO,nse_fo,SIEMENS,144663,OPTSTK,CE,4900,SIEMENS LTD,SIEMENS MAR 4900 CE,SIEMENS27MAR25C4900,2025-03-27,75,0.05
NFO,nse_fo,SIEMENS,144664,OPTSTK,PE,4900,SIEMENS LTD,SIEMENS MAR 4900 PE,SIEMENS27MAR25P4900,2025-03-27,75,0.05
NFO,nse_fo,SIEMENS,144665,OPTSTK,CE,5100,SIEMENS LTD,SIEMENS MAR 5100 CE,SIEMENS27MAR25C5100,2025-03-27,75,0.05
NFO,nse_fo,SIEMENS,144666,OPTSTK,PE,5100,SIEMENS LTD,SIEMENS MAR 5100 PE,SIEMENS27MAR25P5100,2025-03-27,75,0.05
NFO,nse_fo,SIEMENS,144667,OPTSTK,CE,5300,SIEMENS LTD,SIEMENS MAR 5300 CE,SIEMENS27MAR25C5300,2025-03-27,75,0.05
NFO,nse_fo,SIEMENS,144668,OPTSTK,PE,5300,SIEMENS LTD,SIEMENS MAR 5300 PE,SIEMENS27MAR25P5300,2025-03-27,75,0.05
NFO,nse_fo,SIEMENS,144669,OPTSTK,CE,5500,SIEMENS LTD,SIEMENS MAR 5500 CE,SIEMENS27MAR25C5500,2025-03-27,75,0.05
NFO,nse_fo,SIEMENS,144670,OPTSTK,PE,5500,SIEMENS LTD,SIEMENS MAR 5500 PE,SIEMENS27MAR25P5500,2025-03-27,75,0.05
NFO,nse_fo,SIEMENS,144671,OPTSTK,CE,5700,SIEMENS LTD,SIEMENS MAR 5700 CE,SIEMENS27MAR25C5700,2025-03-27,75,0.05
NFO,nse_fo,SIEMENS,144672,OPTSTK,PE,5700,SIEMENS LTD,SIEMENS MAR 5700 PE,SIEMENS27MAR25P5700,2025-03-27,75,0.05
NFO,nse_fo,SIEMENS,144673,OPTSTK,CE,5900,SIEMENS LTD,SIEMENS MAR 5900 CE,SIEMENS27MAR25C5900,2025-03-27,75,0.05
NFO,nse_fo,SIEMENS,144674,OPTSTK,PE,5900,SIEMENS LTD,SIEMENS MAR 5900 PE,SIEMENS27MAR25P5900,2025-03-27,75,0.05
NFO,nse_fo,SIEMENS,144675,OPTSTK,CE,6100,SIEMENS LTD,SIEMENS MAR 6100 CE,SIEMENS27MAR25C6100,2025-03-27,75,0.05
NFO,nse_fo,SIEMENS,144676,OPTSTK,PE,6100,SIEMENS LTD,SIEMENS MAR 6100 PE,SIEMENS27MAR25P6100,2025-03-27,75,0.05
NFO,nse_fo,SIEMENS,144677,OPTSTK,CE,6300,SIEMENS LTD,SIEMENS MAR 6300 CE,SIEMENS27MAR25C6300,2025-03-27,75,0.05
NFO,nse_fo,SIEMENS,144678,OPTSTK,PE,6300,SIEMENS LTD,SIEMENS MAR 6300 PE,SIEMENS27MAR25P6300,2025-03-27,75,0.05
NFO,nse_fo,SIEMENS,144679,OPTSTK,CE,6500,SIEMENS LTD,SIEMENS MAR 6500 CE,SIEMENS27MAR25C6500,2025-03-27,75,0.05
NFO,nse_fo,SIEMENS,144680,OPTSTK,PE,6500,SIEMENS LTD,SIEMENS MAR 6500 PE,SIEMENS27MAR25P6500,2025-03-27,75,0.05
NFO,nse_fo,SIEMENS,144681,OPTSTK,CE,6700,SIEMENS LTD,SIEMENS MAR 6700 CE,SIEMENS27MAR25C6700,2025-03-27,75,0.05
NFO,nse_fo,SIEMENS,144682,OPTSTK,PE,6700,SIEMENS LTD,SIEMENS MAR 6700 PE,SIEMENS27MAR25P6700,2025-03-27,75,0.05
NFO,nse_fo,SIEMENS,144683,OPTSTK,CE,6900,SIEMENS LTD,SIEMENS MAR 6900 CE,SIEMENS27MAR25C6900,2025-03-27,75,0.05
NFO,nse_fo,SIEMENS,144684,OPTSTK,PE,6900,SIEMENS LTD,SIEMENS MAR 6900 PE,SIEMENS27MAR25P6900,2025-03-27,75,0.05
NFO,nse_fo,SIEMENS,144713,OPTSTK,CE,4000,SIEMENS LTD,SIEMENS APR 4000 CE,SIEMENS24APR25C4000,2025-04-24,75,0.05
NFO,nse_fo,SIEMENS,144714,OPTSTK,PE,4000,SIEMENS LTD,SIEMENS APR 4000 PE,SIEMENS24APR25P4000,2025-04-24,75,0.05
NFO,nse_fo,SIEMENS,144717,OPTSTK,CE,4400,SIEMENS LTD,SIEMENS APR 4400 CE,SIEMENS24APR25C4400,2025-04-24,75,0.05
NFO,nse_fo,SIEMENS,144718,OPTSTK,PE,4400,SIEMENS LTD,SIEMENS APR 4400 PE,SIEMENS24APR25P4400,2025-04-24,75,0.05
NFO,nse_fo,SIEMENS,144719,OPTSTK,CE,4600,SIEMENS LTD,SIEMENS APR 4600 CE,SIEMENS24APR25C4600,2025-04-24,75,0.05
NFO,nse_fo,SIEMENS,144720,OPTSTK,PE,4600,SIEMENS LTD,SIEMENS APR 4600 PE,SIEMENS24APR25P4600,2025-04-24,75,0.05
NFO,nse_fo,SIEMENS,144721,OPTSTK,CE,4800,SIEMENS LTD,SIEMENS APR 4800 CE,SIEMENS24APR25C4800,2025-04-24,75,0.05
NFO,nse_fo,SIEMENS,144722,OPTSTK,PE,4800,SIEMENS LTD,SIEMENS APR 4800 PE,SIEMENS24APR25P4800,2025-04-24,75,0.05
NFO,nse_fo,SIEMENS,144723,OPTSTK,CE,5000,SIEMENS LTD,SIEMENS APR 5000 CE,SIEMENS24APR25C5000,2025-04-24,75,0.05
NFO,nse_fo,SIEMENS,144724,OPTSTK,PE,5000,SIEMENS LTD,SIEMENS APR 5000 PE,SIEMENS24APR25P5000,2025-04-24,75,0.05
NFO,nse_fo,SIEMENS,144725,OPTSTK,CE,5200,SIEMENS LTD,SIEMENS APR 5200 CE,SIEMENS24APR25C5200,2025-04-24,75,0.05
NFO,nse_fo,SIEMENS,144726,OPTSTK,PE,5200,SIEMENS LTD,SIEMENS APR 5200 PE,SIEMENS24APR25P5200,2025-04-24,75,0.05
NFO,nse_fo,SIEMENS,144727,OPTSTK,CE,5400,SIEMENS LTD,SIEMENS APR 5400 CE,SIEMENS24APR25C5400,2025-04-24,75,0.05
NFO,nse_fo,SIEMENS,144728,OPTSTK,PE,5400,SIEMENS LTD,SIEMENS APR 5400 PE,SIEMENS24APR25P5400,2025-04-24,75,0.05
NFO,nse_fo,SIEMENS,144729,OPTSTK,CE,5600,SIEMENS LTD,SIEMENS APR 5600 CE,SIEMENS24APR25C5600,2025-04-24,75,0.05
NFO,nse_fo,SIEMENS,144730,OPTSTK,PE,5600,SIEMENS LTD,SIEMENS APR 5600 PE,SIEMENS24APR25P5600,2025-04-24,75,0.05
NFO,nse_fo,SIEMENS,144731,OPTSTK,CE,5800,SIEMENS LTD,SIEMENS APR 5800 CE,SIEMENS24APR25C5800,2025-04-24,75,0.05
NFO,nse_fo,SIEMENS,144732,OPTSTK,PE,5800,SIEMENS LTD,SIEMENS APR 5800 PE,SIEMENS24APR25P5800,2025-04-24,75,0.05
NFO,nse_fo,SIEMENS,144733,OPTSTK,CE,6000,SIEMENS LTD,SIEMENS APR 6000 CE,SIEMENS24APR25C6000,2025-04-24,75,0.05
NFO,nse_fo,SIEMENS,144734,OPTSTK,PE,6000,SIEMENS LTD,SIEMENS APR 6000 PE,SIEMENS24APR25P6000,2025-04-24,75,0.05
NFO,nse_fo,SIEMENS,144735,OPTSTK,CE,6200,SIEMENS LTD,SIEMENS APR 6200 CE,SIEMENS24APR25C6200,2025-04-24,75,0.05
NFO,nse_fo,SIEMENS,144736,OPTSTK,PE,6200,SIEMENS LTD,SIEMENS APR 6200 PE,SIEMENS24APR25P6200,2025-04-24,75,0.05
NFO,nse_fo,SIEMENS,144737,OPTSTK,CE,6400,SIEMENS LTD,SIEMENS APR 6400 CE,SIEMENS24APR25C6400,2025-04-24,75,0.05
NFO,nse_fo,SIEMENS,144738,OPTSTK,PE,6400,SIEMENS LTD,SIEMENS APR 6400 PE,SIEMENS24APR25P6400,2025-04-24,75,0.05
NFO,nse_fo,SIEMENS,144739,OPTSTK,CE,6600,SIEMENS LTD,SIEMENS APR 6600 CE,SIEMENS24APR25C6600,2025-04-24,75,0.05
NFO,nse_fo,SIEMENS,144740,OPTSTK,PE,6600,SIEMENS LTD,SIEMENS APR 6600 PE,SIEMENS24APR25P6600,2025-04-24,75,0.05
NFO,nse_fo,SIEMENS,144741,OPTSTK,CE,6800,SIEMENS LTD,SIEMENS APR 6800 CE,SIEMENS24APR25C6800,2025-04-24,75,0.05
NFO,nse_fo,SIEMENS,144742,OPTSTK,PE,6800,SIEMENS LTD,SIEMENS APR 6800 PE,SIEMENS24APR25P6800,2025-04-24,75,0.05
NFO,nse_fo,SIEMENS,144745,OPTSTK,CE,7200,SIEMENS LTD,SIEMENS APR 7200 CE,SIEMENS24APR25C7200,2025-04-24,75,0.05
NFO,nse_fo,SIEMENS,144746,OPTSTK,PE,7200,SIEMENS LTD,SIEMENS APR 7200 PE,SIEMENS24APR25P7200,2025-04-24,75,0.05
NFO,nse_fo,SJVN,144777,OPTSTK,CE,82.5,SJVN LTD,SJVN MAR 82.5 CE,SJVN27MAR25C82.5,2025-03-27,4725,0.05
NFO,nse_fo,SJVN,144778,OPTSTK,PE,82.5,SJVN LTD,SJVN MAR 82.5 PE,SJVN27MAR25P82.5,2025-03-27,4725,0.05
NFO,nse_fo,SJVN,144779,OPTSTK,CE,87.5,SJVN LTD,SJVN MAR 87.5 CE,SJVN27MAR25C87.5,2025-03-27,4725,0.05
NFO,nse_fo,SJVN,144780,OPTSTK,PE,87.5,SJVN LTD,SJVN MAR 87.5 PE,SJVN27MAR25P87.5,2025-03-27,4725,0.05
NFO,nse_fo,SJVN,144781,OPTSTK,CE,92.5,SJVN LTD,SJVN MAR 92.5 CE,SJVN27MAR25C92.5,2025-03-27,4725,0.05
NFO,nse_fo,SJVN,144782,OPTSTK,PE,92.5,SJVN LTD,SJVN MAR 92.5 PE,SJVN27MAR25P92.5,2025-03-27,4725,0.05
NFO,nse_fo,SJVN,144783,OPTSTK,CE,97.5,SJVN LTD,SJVN MAR 97.5 CE,SJVN27MAR25C97.5,2025-03-27,4725,0.05
NFO,nse_fo,SJVN,144784,OPTSTK,PE,97.5,SJVN LTD,SJVN MAR 97.5 PE,SJVN27MAR25P97.5,2025-03-27,4725,0.05
NFO,nse_fo,SJVN,144785,OPTSTK,CE,102.5,SJVN LTD,SJVN MAR 102.5 CE,SJVN27MAR25C102.5,2025-03-27,4725,0.05
NFO,nse_fo,SJVN,144786,OPTSTK,PE,102.5,SJVN LTD,SJVN MAR 102.5 PE,SJVN27MAR25P102.5,2025-03-27,4725,0.05
NFO,nse_fo,SJVN,144787,OPTSTK,CE,107.5,SJVN LTD,SJVN MAR 107.5 CE,SJVN27MAR25C107.5,2025-03-27,4725,0.05
NFO,nse_fo,SJVN,144788,OPTSTK,PE,107.5,SJVN LTD,SJVN MAR 107.5 PE,SJVN27MAR25P107.5,2025-03-27,4725,0.05
NFO,nse_fo,SJVN,144789,OPTSTK,CE,112.5,SJVN LTD,SJVN MAR 112.5 CE,SJVN27MAR25C112.5,2025-03-27,4725,0.05
NFO,nse_fo,SJVN,144790,OPTSTK,PE,112.5,SJVN LTD,SJVN MAR 112.5 PE,SJVN27MAR25P112.5,2025-03-27,4725,0.05
NFO,nse_fo,UNIONBANK,145006,OPTSTK,CE,90,UNION BANK OF INDIA,UNIONBANK FEB 90 CE,UNIONBANK27FEB25C90,2025-02-27,4425,0.05
NFO,nse_fo,UNIONBANK,145007,OPTSTK,PE,90,UNION BANK OF INDIA,UNIONBANK FEB 90 PE,UNIONBANK27FEB25P90,2025-02-27,4425,0.05
NFO,nse_fo,UNIONBANK,145008,OPTSTK,CE,92,UNION BANK OF INDIA,UNIONBANK FEB 92 CE,UNIONBANK27FEB25C92,2025-02-27,4425,0.05
NFO,nse_fo,UNIONBANK,145009,OPTSTK,PE,92,UNION BANK OF INDIA,UNIONBANK FEB 92 PE,UNIONBANK27FEB25P92,2025-02-27,4425,0.05
NFO,nse_fo,UNIONBANK,145010,OPTSTK,CE,94,UNION BANK OF INDIA,UNIONBANK FEB 94 CE,UNIONBANK27FEB25C94,2025-02-27,4425,0.05
NFO,nse_fo,UNIONBANK,145011,OPTSTK,PE,94,UNION BANK OF INDIA,UNIONBANK FEB 94 PE,UNIONBANK27FEB25P94,2025-02-27,4425,0.05
NFO,nse_fo,UNIONBANK,145012,OPTSTK,CE,96,UNION BANK OF INDIA,UNIONBANK FEB 96 CE,UNIONBANK27FEB25C96,2025-02-27,4425,0.05
NFO,nse_fo,UNIONBANK,145013,OPTSTK,PE,96,UNION BANK OF INDIA,UNIONBANK FEB 96 PE,UNIONBANK27FEB25P96,2025-02-27,4425,0.05
NFO,nse_fo,UNIONBANK,145014,OPTSTK,CE,98,UNION BANK OF INDIA,UNIONBANK FEB 98 CE,UNIONBANK27FEB25C98,2025-02-27,4425,0.05
NFO,nse_fo,UNIONBANK,145015,OPTSTK,PE,98,UNION BANK OF INDIA,UNIONBANK FEB 98 PE,UNIONBANK27FEB25P98,2025-02-27,4425,0.05
NFO,nse_fo,UNIONBANK,145016,OPTSTK,CE,100,UNION BANK OF INDIA,UNIONBANK FEB 100 CE,UNIONBANK27FEB25C100,2025-02-27,4425,0.05
NFO,nse_fo,UNIONBANK,145017,OPTSTK,PE,100,UNION BANK OF INDIA,UNIONBANK FEB 100 PE,UNIONBANK27FEB25P100,2025-02-27,4425,0.05
NFO,nse_fo,UNIONBANK,145018,OPTSTK,CE,102,UNION BANK OF INDIA,UNIONBANK FEB 102 CE,UNIONBANK27FEB25C102,2025-02-27,4425,0.05
NFO,nse_fo,UNIONBANK,145019,OPTSTK,PE,102,UNION BANK OF INDIA,UNIONBANK FEB 102 PE,UNIONBANK27FEB25P102,2025-02-27,4425,0.05
NFO,nse_fo,UNIONBANK,145020,OPTSTK,CE,104,UNION BANK OF INDIA,UNIONBANK FEB 104 CE,UNIONBANK27FEB25C104,2025-02-27,4425,0.05
NFO,nse_fo,UNIONBANK,145021,OPTSTK,PE,104,UNION BANK OF INDIA,UNIONBANK FEB 104 PE,UNIONBANK27FEB25P104,2025-02-27,4425,0.05
NFO,nse_fo,UNIONBANK,145022,OPTSTK,CE,106,UNION BANK OF INDIA,UNIONBANK FEB 106 CE,UNIONBANK27FEB25C106,2025-02-27,4425,0.05
NFO,nse_fo,UNIONBANK,145023,OPTSTK,PE,106,UNION BANK OF INDIA,UNIONBANK FEB 106 PE,UNIONBANK27FEB25P106,2025-02-27,4425,0.05
NFO,nse_fo,UNIONBANK,145024,OPTSTK,CE,108,UNION BANK OF INDIA,UNIONBANK FEB 108 CE,UNIONBANK27FEB25C108,2025-02-27,4425,0.05
NFO,nse_fo,UNIONBANK,145025,OPTSTK,PE,108,UNION BANK OF INDIA,UNIONBANK FEB 108 PE,UNIONBANK27FEB25P108,2025-02-27,4425,0.05
NFO,nse_fo,UNIONBANK,145026,OPTSTK,CE,110,UNION BANK OF INDIA,UNIONBANK FEB 110 CE,UNIONBANK27FEB25C110,2025-02-27,4425,0.05
NFO,nse_fo,UNIONBANK,145027,OPTSTK,PE,110,UNION BANK OF INDIA,UNIONBANK FEB 110 PE,UNIONBANK27FEB25P110,2025-02-27,4425,0.05
NFO,nse_fo,UNIONBANK,145028,OPTSTK,CE,112,UNION BANK OF INDIA,UNIONBANK FEB 112 CE,UNIONBANK27FEB25C112,2025-02-27,4425,0.05
NFO,nse_fo,UNIONBANK,145029,OPTSTK,PE,112,UNION BANK OF INDIA,UNIONBANK FEB 112 PE,UNIONBANK27FEB25P112,2025-02-27,4425,0.05
NFO,nse_fo,UNIONBANK,145030,OPTSTK,CE,114,UNION BANK OF INDIA,UNIONBANK FEB 114 CE,UNIONBANK27FEB25C114,2025-02-27,4425,0.05
NFO,nse_fo,UNIONBANK,145031,OPTSTK,PE,114,UNION BANK OF INDIA,UNIONBANK FEB 114 PE,UNIONBANK27FEB25P114,2025-02-27,4425,0.05
NFO,nse_fo,UNIONBANK,145032,OPTSTK,CE,116,UNION BANK OF INDIA,UNIONBANK FEB 116 CE,UNIONBANK27FEB25C116,2025-02-27,4425,0.05
NFO,nse_fo,UNIONBANK,145033,OPTSTK,PE,116,UNION BANK OF INDIA,UNIONBANK FEB 116 PE,UNIONBANK27FEB25P116,2025-02-27,4425,0.05
NFO,nse_fo,UNIONBANK,145034,OPTSTK,CE,118,UNION BANK OF INDIA,UNIONBANK FEB 118 CE,UNIONBANK27FEB25C118,2025-02-27,4425,0.05
NFO,nse_fo,UNIONBANK,145035,OPTSTK,PE,118,UNION BANK OF INDIA,UNIONBANK FEB 118 PE,UNIONBANK27FEB25P118,2025-02-27,4425,0.05
NFO,nse_fo,UNIONBANK,145036,OPTSTK,CE,120,UNION BANK OF INDIA,UNIONBANK FEB 120 CE,UNIONBANK27FEB25C120,2025-02-27,4425,0.05
NFO,nse_fo,UNIONBANK,145037,OPTSTK,PE,120,UNION BANK OF INDIA,UNIONBANK FEB 120 PE,UNIONBANK27FEB25P120,2025-02-27,4425,0.05
NFO,nse_fo,UNIONBANK,145038,OPTSTK,CE,122,UNION BANK OF INDIA,UNIONBANK FEB 122 CE,UNIONBANK27FEB25C122,2025-02-27,4425,0.05
